#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:aligned1" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:aligned1" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:aligned1" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:aligned1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:aligned1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:aligned1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="Japan/SZ-NIG-Y223038/2022=2022,VNM/OUCRU-NHTD3617/2022=2022,KEN/C120125/2022=2022,Switzerland/GE-HUG-40509532/2023=2023,England/QEUH-326BE15A/2023=2023,USA/VI-CDC-2-6875014/2023=2023,Switzerland/BS-UHB-USB_2023_01_30_f6430886/2023=2023,THA/CONI-3921/2022=2022,USA/AK-USAFSAM-S21082/2023=2023,BHR/660304023/2022=2022,USA/UT-CDC-VSX-A079256/2023=2023,NZL/22CH0368/2022=2022,USA/CA-CDC-STM-NBU4XHDMV/2022=2022,THA/CONI-3908/2022=2022,USA/NC-CDC-LC0895050/2022=2022,IRQ/BG-USAFSAM-S20950/2022=2022,CHN/CPL-12-52/2022=2022,USA/LA-CDC-QDX41868225/2022=2022,Japan/SZ-NIG-Y222450/2022=2022,BEL/HT-USAFSAM-S20836/2022=2022,LAO/LOMWRU-0853/2022=2022,KEN/SS11283/2022=2022,England/BRBR-32657988/2022=2022,SYC/SS10817/2022=2022,LAO/LOMWRU-0868/2022=2022,LAO/LOMWRU-0651/2022=2022,THA/CONI-3889/2022=2022,NZL/20CV0055/2020=2020,USA/VA-VTVAS3-GSC23203/2021=2021,Switzerland/BE-SRO-5000138287/2022=2022,Liechtenstein/FL-Risch-0926R13825/2022=2022,TWN/KMUH-33/2022=2022,Liechtenstein/FL-Risch-1219R15476/2022=2022,England/LSPA-325E464E/2022=2022,BHR/390105767/2022=2022,Japan/PG-250552/2022=2022,Switzerland/SG-Risch-1012R14178/2022=2022,USA/MN-CDC-QDX42000672/2022=2022,Liechtenstein/FL-Risch-0923R13838/2022=2022,LBY/59772-19/2022=2022,Switzerland/ZH-ETHZ-38004464/2022=2022,England/MILK-800BDA/2020=2020,England/BRBR-326ECF59/2023=2023,KEN/SS11076/2022=2022,BRA/DF-NXBS126GENOV827515027588/2021=2021,USA/NE-CDC-LC0925904/2022=2022,BHR/721051820/2022=2022,USA/SD-SDAIHG-1949/2022=2022,KEN/SS11118/2022=2022,USA/MD-CDC-QDX43329902/2022=2022">
#                        <taxa id="TaxonSet.aligned1" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.aligned1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:aligned1" name="distribution">
#            <parameter id="clockRate.c:aligned1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.8" name="distr">
#                <parameter estimate="false" id="RealParameter.60" name="M" spec="beast.base.inference.parameter.RealParameter">-5.0</parameter>
#                <parameter estimate="false" id="RealParameter.61" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:aligned1" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:aligned1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.15" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:aligned1" name="distribution">
#            <parameter id="kappa.s:aligned1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.7" name="distr">
#                <parameter estimate="false" id="RealParameter.57" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.58" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:aligned1" name="distribution" x="@popSize.t:aligned1">
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned1" id="treeLikelihood.aligned1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned1">
#            <siteModel id="SiteModel.s:aligned1" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned1" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:aligned1" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned1" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:aligned1" kappa="@kappa.s:aligned1" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:aligned1" id="estimatedFreqs.s:aligned1" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned1" id="StrictClock.c:aligned1" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
172000	-6548.318859588402	-6360.014491360415	-188.30436822798652	-6360.014491360415	20.086998423383005	134.35080671907147	3.1542117883312385E-4	3.3326642451857618	0.29292976505214585	0.18317280580154402	0.19247866607832625	0.331418763067984	17.535732006687116	-187.00101607124216
173000	-6544.245845477259	-6358.479054249444	-185.76679122781442	-6358.479054249444	14.650560284958818	107.10223318363131	2.775020879418785E-4	3.3326642451857618	0.29292976505214585	0.18317280580154402	0.19247866607832625	0.331418763067984	18.389574720950282	-184.28776280335117
174000	-6539.20561489485	-6359.354994933035	-179.85061996181526	-6359.354994933035	18.05710797460543	113.79140660220753	3.46121488483301E-4	2.576736852892285	0.29292976505214585	0.18317280580154402	0.19247866607832625	0.331418763067984	14.450737845035654	-179.0967352501813
175000	-6552.034365437117	-6358.80194282222	-193.2324226148974	-6358.80194282222	22.605807200863012	139.37193551859357	2.512520659608087E-4	2.576736852892285	0.29292976505214585	0.18317280580154402	0.19247866607832625	0.331418763067984	18.54739251589264	-191.90782406267897
176000	-6542.36260825561	-6355.884559735907	-186.47804851970298	-6355.884559735907	22.28678598605289	137.48380727459346	2.9111165611611005E-4	2.576736852892285	0.29292976505214585	0.18317280580154402	0.19247866607832625	0.331418763067984	16.12008059988844	-185.44948567343786
177000	-6557.615312214635	-6367.482941075992	-190.13237113864292	-6367.482941075992	20.95086081431173	132.51515496179331	2.817646782531929E-4	2.576736852892285	0.29292976505214585	0.18317280580154402	0.19247866607832625	0.331418763067984	18.76909016597225	-188.918336238867
178000	-6561.972004978447	-6362.190868253737	-199.78113672471008	-6362.190868253737	27.088035113110518	164.07608673054156	2.238907943566187E-4	2.4985625352385674	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	19.442627247141946	-198.30719161263713
179000	-6544.7789960663995	-6359.187875326895	-185.5911207395047	-6359.187875326895	17.93053223213922	117.37082485464798	3.0683893266490725E-4	2.4985625352385674	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	15.420838808716283	-184.68864998311165
180000	-6556.989822837229	-6361.162421868675	-195.82740096855434	-6361.162421868675	18.036010382022816	129.82386702618248	3.212780162562821E-4	2.4985625352385674	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	16.104435394464165	-194.92580854053656
181000	-6560.507943589773	-6369.166471621047	-191.34147196872615	-6369.166471621047	12.525170542289521	101.78089845390102	2.9767598649093686E-4	2.821407308046402	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	20.950437834947408	-189.98295414773798
182000	-6554.105015513071	-6359.38913141505	-194.71588409802078	-6359.38913141505	21.333636157378656	142.43443910360529	2.6099444885233623E-4	2.821407308046402	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	19.598526809473633	-193.28749338024835
183000	-6539.450037222942	-6358.893942627039	-180.55609459590363	-6358.893942627039	12.533247659693357	97.24214956917264	3.335096208851639E-4	2.821407308046402	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	12.302492101138393	-179.83906644092554
184000	-6536.292557625045	-6358.265097204164	-178.02746042088162	-6358.265097204164	13.856967009704755	99.05544133195332	3.697148709297117E-4	2.2732383454107024	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	12.848626187246133	-177.5650435165163
185000	-6534.25572020453	-6359.382253099068	-174.87346710546137	-6359.382253099068	18.844100217923057	106.25387437076404	3.695829426319221E-4	2.2732383454107024	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	14.995615956876883	-174.2562230231716
186000	-6536.887572096954	-6358.5356934664605	-178.3518786304935	-6358.5356934664605	17.8245801407377	106.22245815323652	3.399990083906537E-4	2.2732383454107024	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	13.376542184471049	-177.7750767065228
187000	-6528.893951887505	-6361.286049189174	-167.60790269833075	-6361.286049189174	13.149330377368095	87.84160188433424	3.7786482829169554E-4	2.2732383454107024	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	11.283503388397355	-167.29393214544874
188000	-6534.150046390095	-6368.470677948975	-165.67936844111958	-6368.470677948975	16.051517187975584	95.24605621062308	4.007720696712538E-4	2.2732383454107024	0.29648961144982683	0.17949382710142517	0.18837640531861377	0.3356401561301342	11.66264856552686	-165.38090420777644
189000	-6545.998844690165	-6368.925699196423	-177.07314549374257	-6368.925699196423	20.12868347448385	111.01426265389324	3.255873732039713E-4	2.3911769745004987	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	12.971188116287616	-176.44142954974674
190000	-6528.1122623585525	-6358.856086380181	-169.25617597837112	-6358.856086380181	13.66467228613025	92.24909629771219	3.73348627718118E-4	2.3911769745004987	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	13.513271891530747	-168.70607144563184
191000	-6545.702729575403	-6364.650493294989	-181.0522362804136	-6364.650493294989	17.43274712674154	113.7014479903539	2.6479750138115913E-4	2.3911769745004987	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	17.10504308003038	-179.93612590798898
192000	-6521.862284428787	-6365.028274789168	-156.8340096396183	-6365.028274789168	11.286426412124852	70.39790256141252	5.449277305927802E-4	2.5348955387307126	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	10.259399180790181	-156.7809525214727
193000	-6510.614925947307	-6359.899956384561	-150.71496956274623	-6359.899956384561	11.437839281926983	66.21726260241375	4.926869871471929E-4	2.5348955387307126	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	7.477126634380344	-150.91358233199242
194000	-6519.280280992739	-6359.674157157208	-159.6061238355307	-6359.674157157208	15.948442756017288	90.66082776162327	4.0718705574157487E-4	2.5348955387307126	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	9.522975651282433	-159.42278583702017
195000	-6505.7543418164605	-6357.334037769658	-148.42030404680278	-6357.334037769658	11.943796078021418	70.08391436157206	5.202617804353357E-4	2.5348955387307126	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	6.548578402497605	-148.7872735158988
196000	-6526.851678440735	-6361.4940366301	-165.3576418106349	-6361.4940366301	14.440383322746058	86.76648667163568	4.3384644760537154E-4	2.5348955387307126	0.2984018165675605	0.18372377147157354	0.18004578409273905	0.3378286278681268	11.351189043380446	-165.04788191783246
197000	-6518.437726647151	-6359.365295116121	-159.07243153102957	-6359.365295116121	11.592997392656265	78.2554008464984	3.752212324753548E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	8.945688462730471	-158.839182456986
198000	-6526.893247681008	-6357.682415123874	-169.2108325571339	-6357.682415123874	14.854960331418326	93.50841676380865	3.746431542014668E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	10.735403989510099	-168.7938993864894
199000	-6528.655589224622	-6358.108520761024	-170.5470684635981	-6358.108520761024	11.56793541500926	81.31500801462084	4.7799092941859165E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	10.698628205825052	-170.32148035417276
200000	-6530.904759144396	-6365.567235479729	-165.33752366466712	-6365.567235479729	18.893432002550885	99.9993081819292	4.150315909339361E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	9.887340065302844	-165.0864804643956
201000	-6544.037018636514	-6366.0523330619035	-177.98468557461115	-6366.0523330619035	14.840400291414015	98.67095666529572	2.74495953065563E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	17.333633440702197	-176.79352736630344
202000	-6545.399072332334	-6356.304989909943	-189.094082422391	-6356.304989909943	21.931251072584967	142.08822307338403	2.556938934427521E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	19.571661627246826	-187.70549172320807
203000	-6575.305553538505	-6357.773379279794	-217.53217425871048	-6357.773379279794	30.580381603642806	219.52396136855788	1.7021784552980295E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	31.90349906441837	-215.15690764920282
204000	-6571.309133938646	-6367.405659208711	-203.9034747299344	-6367.405659208711	22.78384485387849	162.53322975417012	2.615646645576433E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	25.893072686498858	-202.2596557132591
205000	-6560.729087968315	-6357.830334383314	-202.89875358500134	-6357.830334383314	26.079435254841485	171.50841483326477	2.020323525415151E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	21.594970619164204	-201.13638675791339
206000	-6575.420513844737	-6358.764767674383	-216.6557461703539	-6358.764767674383	33.240714990097615	220.18900572273913	1.6580868062258456E-4	2.655866395518211	0.28941518533320726	0.192880873954723	0.18273474578318966	0.33496919492888	28.17116868421608	-214.36913562641485
207000	-6567.251486749885	-6360.845828376378	-206.40565837350655	-6360.845828376378	29.907581145204375	183.50220142885922	1.7555463012512145E-4	2.7701567229227386	0.2826975296614693	0.18506967456919982	0.18410124282996168	0.34813155293936915	21.403699054258954	-204.4289697529858
208000	-6569.57397725144	-6364.256355889666	-205.3176213617737	-6364.256355889666	27.815453443029902	175.04290747538175	2.040046674418408E-4	2.761468221752765	0.2826975296614693	0.18506967456919982	0.18410124282996168	0.34813155293936915	19.960785144966074	-203.6071074315244
209000	-6564.2003223053225	-6362.193202106921	-202.00712019840205	-6362.193202106921	22.10843670284424	160.0792297449415	2.0558088590253793E-4	2.7199392204964163	0.2753185600268227	0.18912507029228415	0.19229030703732455	0.3432660626435687	21.454337959309985	-200.2491933395958
210000	-6523.652228562616	-6360.109761962963	-163.54246659965372	-6360.109761962963	17.512387101808578	90.46170577705465	4.020993618228094E-4	2.7199392204964163	0.2753185600268227	0.18912507029228415	0.19229030703732455	0.3432660626435687	10.561499113559789	-163.17666573589244
211000	-6535.7166270569205	-6358.147931972086	-177.5686950848347	-6358.147931972086	19.195240073217455	115.3533343629433	3.363244034516383E-4	2.7199392204964163	0.2753185600268227	0.18912507029228415	0.19229030703732455	0.3432660626435687	11.110636548376611	-176.99837663165155
212000	-6540.0528517921375	-6357.743850122634	-182.30900166950352	-6357.743850122634	17.82671144634476	112.81090210754043	2.862804117045458E-4	3.0957636644179387	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	13.977645860810437	-181.21803395502775
213000	-6544.6056009057675	-6366.296276687635	-178.30932421813188	-6366.296276687635	19.055601545916208	111.6524836731913	3.3904464161977374E-4	3.0957636644179387	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	10.55441105142779	-177.66290609930067
214000	-6549.7065589837	-6360.77948089988	-188.92707808382016	-6360.77948089988	23.341773916437127	131.43378261800314	2.706446898899231E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	13.471424686950275	-188.07803482557674
215000	-6532.96353016173	-6370.506572474208	-162.45695768752185	-6370.506572474208	11.108173432103486	77.81518731243858	4.512688351856984E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	11.703034195431055	-162.2056022626969
216000	-6533.256402299378	-6372.51078195077	-160.74562034860787	-6372.51078195077	12.830462578313808	79.3368777422983	4.21596223983825E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	10.529913925532005	-160.54874743920539
217000	-6533.469860836578	-6364.774217342645	-168.69564349393318	-6364.774217342645	16.382691200348134	97.79147847915286	3.7787750750589347E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	10.38351064557557	-168.42422933456504
218000	-6520.87227242494	-6363.528334826499	-157.343937598441	-6363.528334826499	13.454874151082869	79.54818505179861	4.1168388650889476E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	9.111805234577162	-157.2731239249113
219000	-6523.112545793518	-6362.150899323381	-160.96164647013623	-6362.150899323381	13.927777839625353	84.28829052680234	4.0720001005326316E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	8.478681079313647	-160.95417019498532
220000	-6525.847067776125	-6360.793996696409	-165.0530710797169	-6360.793996696409	15.41143267860717	90.0053051215282	4.1126798669622125E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	9.454284652900037	-164.94456244395508
221000	-6544.497336586659	-6370.456296854833	-174.04103973182524	-6370.456296854833	21.004128875051865	113.44881132089196	3.1077242158373473E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	9.78913831857911	-173.6513684959926
222000	-6537.6894315267455	-6360.388883320241	-177.3005482065045	-6360.388883320241	14.276339449988658	104.50244839675108	3.4507238529172754E-4	2.3781201774073972	0.28990881045317524	0.18912507029228415	0.19229030703732455	0.32867581221721615	15.508945396178754	-176.54866627929314
223000	-6523.320608946898	-6360.315624430902	-163.00498451599583	-6360.315624430902	14.717895562173462	80.2605251576554	3.5782674024172734E-4	2.3781201774073972	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	9.878512753325634	-162.73647112131167
224000	-6508.048016714756	-6363.524917401171	-144.52309931358562	-6363.524917401171	9.371584600102237	56.928251555475605	5.907943295945819E-4	2.3781201774073972	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	7.7051819924226574	-144.86319470122916
225000	-6511.855277476944	-6367.423714361848	-144.4315631150959	-6367.423714361848	10.121310057971822	61.986762377867315	5.973108521526825E-4	2.3781201774073972	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	7.0521816384975535	-144.86629483058474
226000	-6500.553363201068	-6356.4016012140555	-144.1517619870125	-6356.4016012140555	9.13304036858775	57.91409099489181	5.600608292572821E-4	2.3781201774073972	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	5.855559901665906	-144.73564715380195
227000	-6505.631092818456	-6371.889194066488	-133.74189875196743	-6371.889194066488	8.445425321149047	49.27434533120228	7.426909059626298E-4	2.3781201774073972	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	4.865054549608139	-134.65268414096474
228000	-6503.808702251818	-6369.880316480331	-133.92838577148714	-6369.880316480331	8.30822681007302	47.44993719967511	7.95959768869135E-4	3.156509529779579	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	5.426328941301387	-134.47235827980916
229000	-6512.503222104944	-6368.256097773996	-144.24712433094786	-6368.256097773996	8.460977704661104	56.14987160980135	6.15891510008749E-4	3.156509529779579	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	8.21173263066723	-144.26161449056252
230000	-6517.611363557214	-6362.636296053072	-154.97506750414158	-6362.636296053072	11.56093653719409	69.90619459144736	4.8338524042214543E-4	3.156509529779579	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	7.070497803038963	-154.99173291025426
231000	-6515.74594235768	-6358.203939917769	-157.54200243991076	-6358.203939917769	12.222167354249201	72.61250411220205	4.1919172035989827E-4	3.156509529779579	0.30460260976542797	0.18912507029228415	0.1775965077250718	0.32867581221721615	9.870607403767858	-157.1207662410585
232000	-6529.199787677339	-6363.488712793127	-165.7110748842123	-6363.488712793127	15.066255610195745	86.08976636322465	3.660393687958487E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	9.267165956754306	-165.2416343449337
233000	-6523.077383738758	-6358.868815180798	-164.20856855795938	-6358.868815180798	14.193890989458545	85.4871490833103	3.684498546774264E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	12.032996069107998	-163.4836114899545
234000	-6532.065114391499	-6360.173917272697	-171.891197118803	-6360.173917272697	17.202053694993896	100.71165019551464	3.0241076106781524E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	13.839066283492524	-170.84405254350511
235000	-6514.023363690475	-6359.201297210121	-154.822066480354	-6359.201297210121	11.320762318720508	70.89439959803217	5.454352632912382E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	8.880378542143246	-154.68902445841437
236000	-6523.555886886419	-6358.233101386599	-165.32278549982064	-6358.233101386599	14.440714395661795	90.8191939991108	3.888284259170072E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	10.013251800041665	-164.82693955079873
237000	-6526.949043573487	-6371.945577128301	-155.00346644518575	-6371.945577128301	10.251340958517691	69.08752959546744	3.863193536305702E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	8.056829195709927	-154.71965214993793
238000	-6520.496978489772	-6364.926322675288	-155.57065581448347	-6364.926322675288	11.274586546876492	70.76262577018194	5.658049818439506E-4	3.156509529779579	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	7.673420337127411	-155.60559133208503
239000	-6516.083430061908	-6359.960747151474	-156.12268291043452	-6359.960747151474	11.678708233984946	71.96668177206358	4.549161676229935E-4	3.6585490062544186	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	9.211832945985575	-155.6632676383426
240000	-6519.487012908472	-6364.304597721554	-155.18241518691735	-6364.304597721554	12.144438347115459	70.92763720676042	5.698797670303296E-4	3.6585490062544186	0.30460260976542797	0.18289327970634706	0.1838282983110089	0.32867581221721615	8.436993164855908	-154.95798140538727
241000	-6504.914767050781	-6357.846043092201	-147.06872395857965	-6357.846043092201	10.29896946847696	59.771366619253484	5.421571054015599E-4	3.6585490062544186	0.29771970861276686	0.18977618085900816	0.1838282983110089	0.32867581221721615	8.73245959298546	-146.7801062886362
242000	-6508.949080045251	-6356.767551787365	-152.18152825788607	-6356.767551787365	11.259052389724683	70.48162607401721	4.6846207116500613E-4	3.6585490062544186	0.3052238346947457	0.18227205477702935	0.1838282983110089	0.32867581221721615	7.3196718160383885	-151.9730353692134
243000	-6515.909186029864	-6361.193093957703	-154.7160920721604	-6361.193093957703	14.046981601241987	79.33559415914887	3.771360679871782E-4	3.6585490062544186	0.3052238346947457	0.19319937519211944	0.1838282983110089	0.31774849180212605	7.417070835672462	-154.32617773792705
244000	-6501.621058917345	-6362.349897595813	-139.27116132153262	-6362.349897595813	8.589582194612767	55.72623275983203	5.988637342152647E-4	3.6585490062544186	0.3052238346947457	0.19319937519211944	0.1838282983110089	0.31774849180212605	6.717630140506318	-139.30264598851602
245000	-6513.597095492188	-6367.48638868804	-146.11070680414753	-6367.48638868804	9.704934636218852	61.748987992694985	5.825104607873083E-4	2.3975852216510396	0.3052238346947457	0.19319937519211944	0.1838282983110089	0.31774849180212605	6.532114152423214	-146.60054888567393
246000	-6508.159913552722	-6362.311361137825	-145.84855241489694	-6362.311361137825	9.854764220247066	61.52133399691329	6.107363198947068E-4	2.3975852216510396	0.3052238346947457	0.19319937519211944	0.16965037606651226	0.3319264140466227	7.488925092065925	-146.22780449012177
247000	-6513.941176765333	-6362.498094909216	-151.44308185611695	-6362.498094909216	11.11430608876811	69.0084741978603	5.869212813695155E-4	2.3975852216510396	0.2926604482676504	0.19319937519211944	0.1822137624936075	0.3319264140466227	10.203008021824745	-151.4912296752874
248000	-6510.461819957289	-6364.659580159814	-145.8022397974749	-6364.659580159814	9.868407773309386	61.15510609377675	7.206413408072637E-4	2.3975852216510396	0.2926604482676504	0.19319937519211944	0.1822137624936075	0.3319264140466227	7.8849564716034	-146.20998287107716
249000	-6507.675858155388	-6356.213506643363	-151.46235151202495	-6356.213506643363	11.073911902724083	67.28975074073176	4.732550561383973E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	6.575774648531705	-151.8139889510744
250000	-6521.776774983691	-6362.85861774887	-158.91815723482205	-6362.85861774887	15.099449720953146	83.46960668975319	4.2028205007861873E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	7.294042209435804	-159.07855234053974
251000	-6516.753637017081	-6364.728427179574	-152.02520983750694	-6364.728427179574	13.364828832022798	75.88669056909262	3.845044574540596E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	5.5726464947631005	-152.3832421308188
252000	-6509.0568493330675	-6356.754739447141	-152.30210988592654	-6356.754739447141	11.466783553520996	71.4617289574975	5.017879754453144E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	7.676912285953219	-152.53879178334483
253000	-6506.710265429804	-6354.492119222721	-152.21814620708278	-6354.492119222721	11.46299101334464	67.3834863299986	4.892099650326064E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	7.722690402941436	-152.43186359840902
254000	-6520.747969978844	-6358.0056570849265	-162.74231289391724	-6358.0056570849265	18.209538187124977	95.4027092635391	4.0519770303276345E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	12.263391843538765	-162.3543660140589
255000	-6525.943519300229	-6359.557179697673	-166.38633960255635	-6359.557179697673	12.49830211238169	85.3816208883691	3.7955572391541726E-4	2.3975852216510396	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	9.16108079505269	-166.23643766740526
256000	-6517.6754508024305	-6354.011184887718	-163.66426591471276	-6354.011184887718	13.164114000889224	78.79711870292965	4.556291313894736E-4	1.8776524548330795	0.29893912505408227	0.1869206984056876	0.1822137624936075	0.3319264140466227	10.18598923477273	-163.7569421259466
